version,area,sheet,no,subno,phase,section,category,subcategory,skill_level,skill_level_rank,vc,ds,de,bz,required_skill,old_division,skill_definition,ai_utilization,ai_utilization_type,ai_category,item_id,item,notes,source_url
6.00,fusion,融合,1,1,,AI実装・運用,AIエージェント,導入設計,★★★,3,,,,,◯,,,,,,fusion-0001,業務タスクを分析し、エージェントを活用すべき領域と、通常のLLM利用や既存ワークフローで十分な領域を区別して判断できる,No: 1 | SubNo: 1 | 分類: AI実装・運用 | スキルカテゴリ: AIエージェント | サブカテゴリ: 導入設計 | スキルレベル: ★★★ | 必須: ◯,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,2,2,,AI実装・運用,AIエージェント,導入設計,★★★,3,,,,,◯,,,,,,fusion-0002,複雑な業務や課題をエージェントが処理可能な単位に分解し、役割やワークフローを設計できる（タスク分割やゴール設定、ワークフロー定義など）,No: 2 | SubNo: 2 | 分類: AI実装・運用 | スキルカテゴリ: AIエージェント | サブカテゴリ: 導入設計 | スキルレベル: ★★★ | 必須: ◯,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,3,3,,AI実装・運用,AIエージェント,アーキテクチャ設計,★★,2,,,,,◯,,,,,,fusion-0003,AIエージェントの主要な型（Plan-and-Execute、Plan-and-Act、ReAct、Reflexなど）の特徴を理解し、タスク特性に応じて適切な型を選択できる,No: 3 | SubNo: 3 | 分類: AI実装・運用 | スキルカテゴリ: AIエージェント | サブカテゴリ: アーキテクチャ設計 | スキルレベル: ★★ | 必須: ◯,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,4,4,,AI実装・運用,AIエージェント,アーキテクチャ設計,★★★,3,,,,,◯,,,,,,fusion-0004,AIエージェントを実現するための主要な技術要素を体系的に理解し、処理の構成を設計できる（基盤モデル、思考プロセス、ツール利用、メモリ/ナレッジ管理など）,No: 4 | SubNo: 4 | 分類: AI実装・運用 | スキルカテゴリ: AIエージェント | サブカテゴリ: アーキテクチャ設計 | スキルレベル: ★★★ | 必須: ◯,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,5,5,,AI実装・運用,AIエージェント,アーキテクチャ設計,★★★,3,,,,,,,,,,,fusion-0005,業務要件に応じてオーケストレーション型/A2A型などを適切に選択し、協調・競合・合意形成を考慮した設計ができる,No: 5 | SubNo: 5 | 分類: AI実装・運用 | スキルカテゴリ: AIエージェント | サブカテゴリ: アーキテクチャ設計 | スキルレベル: ★★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,6,6,,AI実装・運用,AIエージェント,知識接続,★★,2,,,,,◯,,,,,,fusion-0006,自社の新機能やAIエージェント開発において、生成AIや他システムが提供するAPI、プラグインなどの機能を用いたシステム連携を設計・実装できる,No: 6 | SubNo: 6 | 分類: AI実装・運用 | スキルカテゴリ: AIエージェント | サブカテゴリ: 知識接続 | スキルレベル: ★★ | 必須: ◯,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,7,7,,AI実装・運用,AIエージェント,知識接続,★★,2,,,,,◯,,,,,,fusion-0007,AIエージェントの開発において、MCP（Model Context Protocol）や A2A（Agent 2 Agent）などの主要なプロトコルを理解し、生成AI連携機能を安全性も配慮しながら設計・構築できる,No: 7 | SubNo: 7 | 分類: AI実装・運用 | スキルカテゴリ: AIエージェント | サブカテゴリ: 知識接続 | スキルレベル: ★★ | 必須: ◯,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,8,8,,AI実装・運用,AIエージェント,知識接続,★★,2,,,,,◯,,,,,,fusion-0008,LLM単体の制約やハルシネーション抑制などの理由からRAG（Retrieval-Augmented Generation）の必要性を理解し、シンプルRAG・階層型RAG・エージェントRAGなどの特徴を踏まえてタスク特性に応じた構築方針を判断できる,No: 8 | SubNo: 8 | 分類: AI実装・運用 | スキルカテゴリ: AIエージェント | サブカテゴリ: 知識接続 | スキルレベル: ★★ | 必須: ◯,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,9,9,,AI実装・運用,AIエージェント,知識接続,★★★,3,,,,,◯,,,,,,fusion-0009,検索手法（BM25、dense、hybridなど）の違いを理解し、最適設計と閾値調整により再現率と適合率のバランスを取ることができる,No: 9 | SubNo: 9 | 分類: AI実装・運用 | スキルカテゴリ: AIエージェント | サブカテゴリ: 知識接続 | スキルレベル: ★★★ | 必須: ◯,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,10,10,,AI実装・運用,AIエージェント,知識接続,★★★,3,,,,,◯,,,,,,fusion-0010,埋め込みモデルの選定と、類似度検索の精度に関する定量評価、性能劣化時における検索性能の改善（埋込みの再作成や次元調整など）ができる,No: 10 | SubNo: 10 | 分類: AI実装・運用 | スキルカテゴリ: AIエージェント | サブカテゴリ: 知識接続 | スキルレベル: ★★★ | 必須: ◯,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,11,11,,AI実装・運用,AIエージェント,メモリと状態管理,★★,2,,,,,◯,,,,,,fusion-0011,エージェントの状態管理モデル（クラス）を適切に設計し、LLMからの出力結果や処理の実行状況を構造化できる,No: 11 | SubNo: 11 | 分類: AI実装・運用 | スキルカテゴリ: AIエージェント | サブカテゴリ: メモリと状態管理 | スキルレベル: ★★ | 必須: ◯,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,12,12,,AI実装・運用,AIエージェント,メモリと状態管理,★★★,3,,,,,,,,,,,fusion-0012,出力履歴やタスク結果を保持・再利用しつつ、トークン消費を最適化できる（セッションを跨いだナレッジのインデックス化や冗長情報のフィルタリングなど）,No: 12 | SubNo: 12 | 分類: AI実装・運用 | スキルカテゴリ: AIエージェント | サブカテゴリ: メモリと状態管理 | スキルレベル: ★★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,13,13,,AI実装・運用,AIエージェント,メモリと状態管理,★★★,3,,,,,◯,,,,,,fusion-0013,ユーザープロファイルを安全に永続化し、権限やプライバシーを考慮して活用するとともに、長期的に一貫した行動や人格を維持する仕組みを実装できる（LangGraph等を用いたタスク状態の連携など）,No: 13 | SubNo: 13 | 分類: AI実装・運用 | スキルカテゴリ: AIエージェント | サブカテゴリ: メモリと状態管理 | スキルレベル: ★★★ | 必須: ◯,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,14,14,,AI実装・運用,AIエージェント,ツール利用・拡張,★★,2,,,,,◯,,,,,,fusion-0014,Function CallingやMCPなどを活用し、社内システム・外部サービス・内部モジュールをエージェントから安全かつ拡張性をもって呼び出す設計ができる（認証やスキーマ設計、エラー処理、レート制御、監査ログの考慮など）,No: 14 | SubNo: 14 | 分類: AI実装・運用 | スキルカテゴリ: AIエージェント | サブカテゴリ: ツール利用・拡張 | スキルレベル: ★★ | 必須: ◯,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,15,15,,AI実装・運用,AIエージェント,ツール利用・拡張,★★★,3,,,,,,,,,,,fusion-0015,エージェントに組み込む内部ツール（計算、変換、シミュレーション、業務固有ロジックなど）を設計・実装し、既存の社内システム資産を活用できる,No: 15 | SubNo: 15 | 分類: AI実装・運用 | スキルカテゴリ: AIエージェント | サブカテゴリ: ツール利用・拡張 | スキルレベル: ★★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,16,16,,AI実装・運用,AIエージェント,ツール利用・拡張,★★★,3,,,,,,,,,,,fusion-0016,複数のエージェント間で社内システムや外部サービスとの連携を前提に役割分担やプロトコル設計を行い、複雑なタスクを協調的に実行できる（オーケストレーションや合議形成、リカバリ設計など）,No: 16 | SubNo: 16 | 分類: AI実装・運用 | スキルカテゴリ: AIエージェント | サブカテゴリ: ツール利用・拡張 | スキルレベル: ★★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,17,17,,AI実装・運用,AIエージェント,プロンプト設計・評価,★★,2,,,,,,,,,,,fusion-0017,LLMの挙動を把握しながらSystemプロンプト（役割・制約・出力様式） と User/Toolプロンプト（入力仕様・前提データ） を設計し、モジュール間で一貫した振る舞いを実現できる,No: 17 | SubNo: 17 | 分類: AI実装・運用 | スキルカテゴリ: AIエージェント | サブカテゴリ: プロンプト設計・評価 | スキルレベル: ★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,18,18,,AI実装・運用,AIエージェント,プロンプト設計・評価,★★★,3,,,,,,,,,,,fusion-0018,固定シナリオでの出力比較（他ケースや他処理まで含めた改善・改悪評価）や LLM-as-a-Judge を活用し、応答の一貫性や正確性を評価・改善に活用できる,No: 18 | SubNo: 18 | 分類: AI実装・運用 | スキルカテゴリ: AIエージェント | サブカテゴリ: プロンプト設計・評価 | スキルレベル: ★★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,19,19,,AI実装・運用,AIエージェント,行動計画・推論制御,★★,2,,,,,,,,,,,fusion-0019,連携するAIの理論や特性を踏まえ、Chain-of-ThoughtやTree-of-Thought、Self-Consistency、Self-Refinementなどの多段推論手法を理解し、適用できる,No: 19 | SubNo: 19 | 分類: AI実装・運用 | スキルカテゴリ: AIエージェント | サブカテゴリ: 行動計画・推論制御 | スキルレベル: ★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,20,20,,AI実装・運用,AIエージェント,行動計画・推論制御,★★,2,,,,,,,,,,,fusion-0020,AIエージェントの型に沿って、複雑なタスクをサブタスクや推論手順に分解して実行するエージェント設計ができる,No: 20 | SubNo: 20 | 分類: AI実装・運用 | スキルカテゴリ: AIエージェント | サブカテゴリ: 行動計画・推論制御 | スキルレベル: ★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,21,21,,AI実装・運用,AIエージェント,行動計画・推論制御,★★★,3,,,,,,,,,,,fusion-0021,人間とAIエージェントの役割分担や人間の介入点を明確化し、重要意思決定を協調的に行うためのHuman-in-the-loopを設計できる,No: 21 | SubNo: 21 | 分類: AI実装・運用 | スキルカテゴリ: AIエージェント | サブカテゴリ: 行動計画・推論制御 | スキルレベル: ★★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,22,22,,AI実装・運用,AIエージェント,評価・品質管理,★★★,3,,,,,,,,,,,fusion-0022,能力の観点（計画・自己修正の妥当性やツール利用の正しさなど）やタスクの観点（成功率やステップ数など）、運用の観点（処理時間や結果の一貫性など）で、AIエージェントの評価方法や評価指標を設計できる,No: 22 | SubNo: 22 | 分類: AI実装・運用 | スキルカテゴリ: AIエージェント | サブカテゴリ: 評価・品質管理 | スキルレベル: ★★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,23,23,,AI実装・運用,AIエージェント,評価・品質管理,★★★,3,,,,,,,,,,,fusion-0023,ハルシネーション検出のための信頼スコアやクロスチェック、失敗時のリトライやバックアップなど堅牢性向上のための設計ができる,No: 23 | SubNo: 23 | 分類: AI実装・運用 | スキルカテゴリ: AIエージェント | サブカテゴリ: 評価・品質管理 | スキルレベル: ★★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,24,24,,AI実装・運用,AIエージェント,リスク・倫理・運用,★★★,3,,,,,,,,,,,fusion-0024,エージェントの自動化範囲と人間判断範囲を整理し、責任分担を明確にできる,No: 24 | SubNo: 24 | 分類: AI実装・運用 | スキルカテゴリ: AIエージェント | サブカテゴリ: リスク・倫理・運用 | スキルレベル: ★★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,25,25,,AI実装・運用,AIエージェント,リスク・倫理・運用,★★★,3,,,,,,,,,,,fusion-0025,AIエージェントの行動リスクを特定・評価し、リスク・倫理・運用の観点からガードレールを設計し実装できる（利用制限やフィルタリング、承認フロー、監査ログ、誤動作時のリカバリ設計など）,No: 25 | SubNo: 25 | 分類: AI実装・運用 | スキルカテゴリ: AIエージェント | サブカテゴリ: リスク・倫理・運用 | スキルレベル: ★★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,26,26,,AI実装・運用,AIエージェント,リスク・倫理・運用,★★★,3,,,,,,,,,,,fusion-0026,維持・向上すべき性能・品質指標を踏まえ、知識ベースやツール群を含めたエージェントの運用・メンテナンス計画（データ更新、APIバージョン管理など）を策定できる,No: 26 | SubNo: 26 | 分類: AI実装・運用 | スキルカテゴリ: AIエージェント | サブカテゴリ: リスク・倫理・運用 | スキルレベル: ★★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,27,1,,AI実装・運用,マルチモーダルAI,マルチモーダル企画,★★★,3,,,,,,,,,,,fusion-0027,マルチモーダルAIにおける技術のフロンティアを精度・品質・速度・コスト等の観点から深く理解しつつ、短期間で驚異的な質的・構造的な飛躍を遂げる技術進化を踏まえて、マルチモーダルAIの利活用を計画できる,No: 27 | SubNo: 1 | 分類: AI実装・運用 | スキルカテゴリ: マルチモーダルAI | サブカテゴリ: マルチモーダル企画 | スキルレベル: ★★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,28,2,,AI実装・運用,マルチモーダルAI,マルチモーダル企画,★★★,3,,,,,,,,,,,fusion-0028,モダリティ間の共通情報やモダリティ固有情報の違いを理解し、サービスの目的や価値提供の軸に応じて、最適な情報モダリティを選定・組み合わせできる,No: 28 | SubNo: 2 | 分類: AI実装・運用 | スキルカテゴリ: マルチモーダルAI | サブカテゴリ: マルチモーダル企画 | スキルレベル: ★★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,29,3,,AI実装・運用,マルチモーダルAI,マルチモーダル企画,★★★,3,,,,,,,,,,,fusion-0029,モダリティごとの特性（伝達内容や受け取る印象）の違いを理解し、全体として一貫して良い体験を提示できる情報インタラクションを設計できる,No: 29 | SubNo: 3 | 分類: AI実装・運用 | スキルカテゴリ: マルチモーダルAI | サブカテゴリ: マルチモーダル企画 | スキルレベル: ★★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,30,4,,AI実装・運用,マルチモーダルAI,マルチモーダル企画,★★★,3,,,,,,,,,,,fusion-0030,マルチモーダルAIの活用においては、データ収集・データ保持・モデル学習・モデル運用等のいずれにおいても人的・経済的リソースが必要であることを理解し、机上計算や概念検証を通して必要なリソース量を検討できるとともに確保できる,No: 30 | SubNo: 4 | 分類: AI実装・運用 | スキルカテゴリ: マルチモーダルAI | サブカテゴリ: マルチモーダル企画 | スキルレベル: ★★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,31,5,,AI実装・運用,マルチモーダルAI,モダリティ設計,★★★,3,,,,,,,,,,,fusion-0031,新規タスクに対してモダリティ構成と入力処理を統合的に設計し、組み合わせ効果を説明できる,No: 31 | SubNo: 5 | 分類: AI実装・運用 | スキルカテゴリ: マルチモーダルAI | サブカテゴリ: モダリティ設計 | スキルレベル: ★★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,32,6,,AI実装・運用,マルチモーダルAI,モダリティ設計,★★★,3,,,,,,,,,,,fusion-0032,利用可能な基盤モデルとその特徴、対応モダリティを理解し、入力データのモダリティ構成を設計できる,No: 32 | SubNo: 6 | 分類: AI実装・運用 | スキルカテゴリ: マルチモーダルAI | サブカテゴリ: モダリティ設計 | スキルレベル: ★★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,33,7,,AI実装・運用,マルチモーダルAI,共通表現・統合設計,★★,2,,,,,,,,,,,fusion-0033,既存のマルチモーダルモデル（CLIP系の学習済みモデルなど）を利用して異なるモダリティを共通表現空間に変換し、粒度やタイミングを調整できる,No: 33 | SubNo: 7 | 分類: AI実装・運用 | スキルカテゴリ: マルチモーダルAI | サブカテゴリ: 共通表現・統合設計 | スキルレベル: ★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,34,8,,AI実装・運用,マルチモーダルAI,共通表現・統合設計,★★★,3,,,,,,,,,,,fusion-0034,タスクや領域に応じて共通表現空間と統合戦略を設計し、同期や結合手法を工夫して性能改善を実現できる,No: 34 | SubNo: 8 | 分類: AI実装・運用 | スキルカテゴリ: マルチモーダルAI | サブカテゴリ: 共通表現・統合設計 | スキルレベル: ★★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,35,9,,AI実装・運用,マルチモーダルAI,マルチモーダルシステム設計・開発,★★,2,,,,,,,,,,,fusion-0035,既存のマルチモーダル基盤モデルの特徴や、入出力の仕様を理解し、目的に合わせて利用することができる（音声＋視覚＋言語→特徴量ベクトル作成、3次元表現＋視覚＋言語→認識など）,No: 35 | SubNo: 9 | 分類: AI実装・運用 | スキルカテゴリ: マルチモーダルAI | サブカテゴリ: マルチモーダルシステム設計・開発 | スキルレベル: ★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,36,10,,AI実装・運用,マルチモーダルAI,マルチモーダルシステム設計・開発,★★,2,,,,,,,,,,,fusion-0036,マルチモーダルモデルの学習・微調整・運用に伴って生じるデータ量を見積もり、それに耐えるデータ基盤をモダリティごとに構築できる,No: 36 | SubNo: 10 | 分類: AI実装・運用 | スキルカテゴリ: マルチモーダルAI | サブカテゴリ: マルチモーダルシステム設計・開発 | スキルレベル: ★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,37,11,,AI実装・運用,マルチモーダルAI,マルチモーダルシステム設計・開発,★★,2,,,,,,,,,,,fusion-0037,既存手法（BEiT-3、LayoutLM、BLIPなど）を活用して画像＋テキストなどの異種データを統合し、予測や分類精度を高められる,No: 37 | SubNo: 11 | 分類: AI実装・運用 | スキルカテゴリ: マルチモーダルAI | サブカテゴリ: マルチモーダルシステム設計・開発 | スキルレベル: ★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,38,12,,AI実装・運用,マルチモーダルAI,マルチモーダルシステム設計・開発,★★★,3,,,,,,,,,,,fusion-0038,タスク要件に応じてマルチモーダルモデルのアーキテクチャや学習戦略を設計し、既存手法の限界を超えて性能改善や応用を実現できる,No: 38 | SubNo: 12 | 分類: AI実装・運用 | スキルカテゴリ: マルチモーダルAI | サブカテゴリ: マルチモーダルシステム設計・開発 | スキルレベル: ★★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,39,13,,AI実装・運用,マルチモーダルAI,マルチモーダルシステム設計・開発,★★★,3,,,,,,,,,,,fusion-0039,ビジネス要件を深く理解したうえで、その実現方法として外部APIの組み合わせ・Open Weight のモデルの利用・独自モデルの学習等の様々な選択肢を検討し、モデル開発の方向性を複数提示できるとともに、その検討に必要な概念検証（Proof of Concept：PoC）の計画を検討できる,No: 39 | SubNo: 13 | 分類: AI実装・運用 | スキルカテゴリ: マルチモーダルAI | サブカテゴリ: マルチモーダルシステム設計・開発 | スキルレベル: ★★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,40,14,,AI実装・運用,マルチモーダルAI,マルチモーダルシステム設計・開発,★★★,3,,,,,,,,,,,fusion-0040,開発するモデルの精度・品質を評価するため、ビジネス要件と、評価指標の特性やそれに必要なデータを理解したうえで、自動かつ定量的な評価の方法を設計できる,No: 40 | SubNo: 14 | 分類: AI実装・運用 | スキルカテゴリ: マルチモーダルAI | サブカテゴリ: マルチモーダルシステム設計・開発 | スキルレベル: ★★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,41,15,,AI実装・運用,マルチモーダルAI,マルチモーダルシステム設計・開発,★★★,3,,,,,,,,,,,fusion-0041,マルチモーダル生成の評価困難性に対処するため、評価基準の改善とモデル最適化を反復的に実施する開発手法（Evaluator-Optimizer Loop等）を適用できる,No: 41 | SubNo: 15 | 分類: AI実装・運用 | スキルカテゴリ: マルチモーダルAI | サブカテゴリ: マルチモーダルシステム設計・開発 | スキルレベル: ★★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,42,16,,AI実装・運用,マルチモーダルAI,マルチモーダルシステム設計・開発,★★★,3,,,,,,,,,,,fusion-0042,モダリティに応じた安全性・品質等の評価指標を選定し、指標の計算コストに応じて全数調査と標本調査を組み合わせながら、可能な範囲で最大限にシステムに流れるデータの状態を把握できる,No: 42 | SubNo: 16 | 分類: AI実装・運用 | スキルカテゴリ: マルチモーダルAI | サブカテゴリ: マルチモーダルシステム設計・開発 | スキルレベル: ★★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,43,17,,AI実装・運用,マルチモーダルAI,統合評価,★★,2,,,,,,,,,,,fusion-0043,モダリティ統合の効果を精度指標や整合性指標（クロスモーダル一致度、類似度評価など）で評価できる,No: 43 | SubNo: 17 | 分類: AI実装・運用 | スキルカテゴリ: マルチモーダルAI | サブカテゴリ: 統合評価 | スキルレベル: ★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,44,18,,AI実装・運用,マルチモーダルAI,統合評価,★★★,3,,,,,,,,,,,fusion-0044,タスクや領域に応じて、統合表現の質やモデル性能を評価する独自の基準や枠組みを設計できる（医療現場での画像診断と所見テキストの一致率、製造業でのセンサーデータと画像検査結果の整合性指標、教育での音声発話と理解度テキストの整合性評価など）,No: 44 | SubNo: 18 | 分類: AI実装・運用 | スキルカテゴリ: マルチモーダルAI | サブカテゴリ: 統合評価 | スキルレベル: ★★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,45,1,,AI実装・運用,ナレッジ活用,ナレッジ基盤,★★,2,,,,,,,,,,,fusion-0045,組織内外に散在するナレッジを、再利用性・文脈性を保ちながら構造化し、RAGなどの仕組みを通じてAIが活用可能なナレッジ基盤として再設計できる,No: 45 | SubNo: 1 | 分類: AI実装・運用 | スキルカテゴリ: ナレッジ活用 | サブカテゴリ: ナレッジ基盤 | スキルレベル: ★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,46,2,,AI実装・運用,ナレッジ活用,ナレッジ基盤,★★,2,,,,,,,,,,,fusion-0046,ナレッジ基盤をAIから利用するにあたり、その精度や品質を維持向上させるための評価や改善ができる（RAGの検索品質評価、チューニングなど）,No: 46 | SubNo: 2 | 分類: AI実装・運用 | スキルカテゴリ: ナレッジ活用 | サブカテゴリ: ナレッジ基盤 | スキルレベル: ★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,47,1,,AI実装・運用,AIシステム管理,コスト最適化,★★,2,,,,,,,,,,,fusion-0047,扱うデータやモデルの特性を踏まえ、必要な品質を維持したまま AI 利用にかかるコストを最適化できる,No: 47 | SubNo: 1 | 分類: AI実装・運用 | スキルカテゴリ: AIシステム管理 | サブカテゴリ: コスト最適化 | スキルレベル: ★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,48,2,,AI実装・運用,AIシステム管理,AIシステム運用,★★,2,,,,,,,,,,,fusion-0048,既存の DevOps / MLOps の中に適切な AI を組み込み、コードレビューなどの人間が行っていた作業を代替できる,No: 48 | SubNo: 2 | 分類: AI実装・運用 | スキルカテゴリ: AIシステム管理 | サブカテゴリ: AIシステム運用 | スキルレベル: ★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,49,3,,AI実装・運用,AIシステム管理,AIシステム運用,★★,2,,,,,,,,,,,fusion-0049,AIシステムの予測モデル評価において、求められている予測性能を満たしているかを評価し、業務システムへの適用を判断できる,No: 49 | SubNo: 3 | 分類: AI実装・運用 | スキルカテゴリ: AIシステム管理 | サブカテゴリ: AIシステム運用 | スキルレベル: ★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,50,4,,AI実装・運用,AIシステム管理,AIシステム運用,★★,2,,,,,,,,,,,fusion-0050,AIモデルの管理方針（更新頻度、バージョン管理、リリース手順など）を決定し、適切にAIモデルを運用できる,No: 50 | SubNo: 4 | 分類: AI実装・運用 | スキルカテゴリ: AIシステム管理 | サブカテゴリ: AIシステム運用 | スキルレベル: ★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,51,5,,AI実装・運用,AIシステム管理,異常検知,★★,2,,,,,,,,,,,fusion-0051,さまざまなメトリクスや大量に生成されるログデータをAIを用いて解析し、従来のアラート設定や人間による監視では気づけない問題の兆候となる異常を検知できる,No: 51 | SubNo: 5 | 分類: AI実装・運用 | スキルカテゴリ: AIシステム管理 | サブカテゴリ: 異常検知 | スキルレベル: ★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,52,6,,AI実装・運用,AIシステム管理,異常検知,★★★,3,,,,,,,,,,,fusion-0052,システムで発生した複合的な原因による異常に対して、AIを活用した原因分析から改善・再発防止策の提案までのフローを構築できる,No: 52 | SubNo: 6 | 分類: AI実装・運用 | スキルカテゴリ: AIシステム管理 | サブカテゴリ: 異常検知 | スキルレベル: ★★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,53,7,,AI実装・運用,AIシステム管理,AIシステム運用,★★,2,,,,,,,,,,,fusion-0053,AIシステム（RAGなど）の品質評価を自動化し、改善機会を特定して高速なイテレーションを実現できる,No: 53 | SubNo: 7 | 分類: AI実装・運用 | スキルカテゴリ: AIシステム管理 | サブカテゴリ: AIシステム運用 | スキルレベル: ★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,54,1,,AI実装・運用,インターフェース,インターフェース設計,★★,2,,,,,,,,,,,fusion-0054,データ計算量・レスポンス速度・システム負荷などの技術的制約を踏まえ、利用者にとって利用しやすいインターフェースを設計できる,No: 54 | SubNo: 1 | 分類: AI実装・運用 | スキルカテゴリ: インターフェース | サブカテゴリ: インターフェース設計 | スキルレベル: ★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,55,2,,AI実装・運用,インターフェース,サービスデザイン,★★,2,,,,,,,,,,,fusion-0055,ユーザー行動データとフィードバックから人間の感覚や認知特性を分析し、使いやすさと満足度の高いUXサービスを設計できる,No: 55 | SubNo: 2 | 分類: AI実装・運用 | スキルカテゴリ: インターフェース | サブカテゴリ: サービスデザイン | スキルレベル: ★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,56,1,,AI実装・運用,オントロジー,オントロジー設計,★★,2,,,,,,,,,,,fusion-0056,業務領域の主要な対象・属性・関係を構造化して表現できる（顧客−購買−商品などの関係モデルなど）,No: 56 | SubNo: 1 | 分類: AI実装・運用 | スキルカテゴリ: オントロジー | サブカテゴリ: オントロジー設計 | スキルレベル: ★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
